id,category,product_id,id.1,quantity,product_id.1,fs_receipt_id,created_date,last_modified_date,created_by,last_modified_by,discount_id
1267,dairy/cheese,66,66,2.0,89,2,,,,,56.0
1268,basic/baking,66,66,2.0,89,2,,,,,56.0
1269,fruits-veg/dried-nuts,66,66,2.0,89,2,,,,,56.0
1813,dairy/cheese,66,66,2.0,89,2,,,,,56.0
1814,basic/baking,66,66,2.0,89,2,,,,,56.0
1815,fruits-veg/dried-nuts,66,66,2.0,89,2,,,,,56.0
643,pastry/sweet,67,67,1.0,90,2,,,,,49.0
644,home/decorations,67,67,1.0,90,2,,,,,49.0
645,drinks/beer,67,67,1.0,90,2,,,,,49.0
163,drinks/mineral-water,68,68,1.0,91,2,,,,,46.0
164,drinks/non-alcoholic,68,68,1.0,91,2,,,,,46.0
165,home/maintenence,68,68,1.0,91,2,,,,,46.0
1120,drinks/mineral-water,68,68,1.0,91,2,,,,,46.0
1121,drinks/non-alcoholic,68,68,1.0,91,2,,,,,46.0
1122,home/maintenence,68,68,1.0,91,2,,,,,46.0
1270,drinks/mineral-water,68,68,1.0,91,2,,,,,46.0
1271,drinks/non-alcoholic,68,68,1.0,91,2,,,,,46.0
1272,home/maintenence,68,68,1.0,91,2,,,,,46.0
1816,drinks/mineral-water,68,68,1.0,91,2,,,,,46.0
1817,drinks/non-alcoholic,68,68,1.0,91,2,,,,,46.0
1818,home/maintenence,68,68,1.0,91,2,,,,,46.0
2008,drinks/mineral-water,68,68,1.0,91,2,,,,,46.0
2009,drinks/non-alcoholic,68,68,1.0,91,2,,,,,46.0
2010,home/maintenence,68,68,1.0,91,2,,,,,46.0
166,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
167,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
168,dairy/milk,69,69,1.0,92,2,,,,,46.0
1123,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
1124,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
1125,dairy/milk,69,69,1.0,92,2,,,,,46.0
1273,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
1274,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
1275,dairy/milk,69,69,1.0,92,2,,,,,46.0
1819,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
1820,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
1821,dairy/milk,69,69,1.0,92,2,,,,,46.0
2260,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
2261,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
2262,dairy/milk,69,69,1.0,92,2,,,,,46.0
2500,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
2501,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
2502,dairy/milk,69,69,1.0,92,2,,,,,46.0
2641,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
2642,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
2643,dairy/milk,69,69,1.0,92,2,,,,,46.0
2782,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
2783,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
2784,dairy/milk,69,69,1.0,92,2,,,,,46.0
2923,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
2924,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
2925,dairy/milk,69,69,1.0,92,2,,,,,46.0
3064,drinks/mineral-water,69,69,1.0,92,2,,,,,46.0
3065,drinks/non-alcoholic,69,69,1.0,92,2,,,,,46.0
3066,dairy/milk,69,69,1.0,92,2,,,,,46.0
169,dairy/joghurts,70,70,2.0,93,2,,,,,56.0
170,drinks/non-alcoholic,70,70,2.0,93,2,,,,,56.0
171,eating,70,70,2.0,93,2,,,,,56.0
1126,dairy/joghurts,70,70,2.0,93,2,,,,,56.0
1127,drinks/non-alcoholic,70,70,2.0,93,2,,,,,56.0
1128,eating,70,70,2.0,93,2,,,,,56.0
1276,dairy/joghurts,70,70,2.0,93,2,,,,,56.0
1277,drinks/non-alcoholic,70,70,2.0,93,2,,,,,56.0
1278,eating,70,70,2.0,93,2,,,,,56.0
1822,dairy/joghurts,70,70,2.0,93,2,,,,,56.0
1823,drinks/non-alcoholic,70,70,2.0,93,2,,,,,56.0
1824,eating,70,70,2.0,93,2,,,,,56.0
2011,drinks/non-alcoholic,70,70,2.0,93,2,,,,,56.0
2012,dairy/joghurts,70,70,2.0,93,2,,,,,56.0
2013,basic/baking,70,70,2.0,93,2,,,,,56.0
172,drinks/non-alcoholic,71,71,5.0,94,2,,,,,95.0
173,home/maintenence,71,71,5.0,94,2,,,,,95.0
174,basic/baking,71,71,5.0,94,2,,,,,95.0
1129,drinks/non-alcoholic,71,71,5.0,94,2,,,,,95.0
1130,home/maintenence,71,71,5.0,94,2,,,,,95.0
1131,basic/baking,71,71,5.0,94,2,,,,,95.0
1279,drinks/non-alcoholic,71,71,5.0,94,2,,,,,95.0
1280,home/maintenence,71,71,5.0,94,2,,,,,95.0
1281,basic/baking,71,71,5.0,94,2,,,,,95.0
1825,drinks/non-alcoholic,71,71,5.0,94,2,,,,,95.0
1826,home/maintenence,71,71,5.0,94,2,,,,,95.0
1827,basic/baking,71,71,5.0,94,2,,,,,95.0
175,drinks/juice,72,72,1.0,96,2,,,,,46.0
176,fruits-veg/fruit,72,72,1.0,96,2,,,,,46.0
177,basic/tea-coffee-soups,72,72,1.0,96,2,,,,,46.0
1132,drinks/juice,72,72,1.0,96,2,,,,,46.0
1133,fruits-veg/fruit,72,72,1.0,96,2,,,,,46.0
1134,basic/tea-coffee-soups,72,72,1.0,96,2,,,,,46.0
1282,drinks/juice,72,72,1.0,96,2,,,,,46.0
1283,fruits-veg/fruit,72,72,1.0,96,2,,,,,46.0
1284,basic/tea-coffee-soups,72,72,1.0,96,2,,,,,46.0
1828,drinks/juice,72,72,1.0,96,2,,,,,46.0
1829,fruits-veg/fruit,72,72,1.0,96,2,,,,,46.0
1830,basic/tea-coffee-soups,72,72,1.0,96,2,,,,,46.0
178,fruits-veg/vegetable,73,73,1.0,97,2,,,,,46.0
179,dairy/cheese,73,73,1.0,97,2,,,,,46.0
180,home/plants-garden,73,73,1.0,97,2,,,,,46.0
1135,fruits-veg/vegetable,73,73,1.0,97,2,,,,,46.0
1136,dairy/cheese,73,73,1.0,97,2,,,,,46.0
1137,home/plants-garden,73,73,1.0,97,2,,,,,46.0
1285,fruits-veg/vegetable,73,73,1.0,97,2,,,,,46.0
1286,dairy/cheese,73,73,1.0,97,2,,,,,46.0
1287,home/plants-garden,73,73,1.0,97,2,,,,,46.0
1831,fruits-veg/vegetable,73,73,1.0,97,2,,,,,46.0
1832,dairy/cheese,73,73,1.0,97,2,,,,,46.0
1833,home/plants-garden,73,73,1.0,97,2,,,,,46.0
181,fruits-veg/vegetable,74,74,1.0,98,2,,,,,42.0
182,home/plants-garden,74,74,1.0,98,2,,,,,42.0
183,drinks/beer,74,74,1.0,98,2,,,,,42.0
1138,fruits-veg/vegetable,74,74,1.0,98,2,,,,,42.0
1139,home/plants-garden,74,74,1.0,98,2,,,,,42.0
1140,drinks/beer,74,74,1.0,98,2,,,,,42.0
1288,fruits-veg/vegetable,74,74,1.0,98,2,,,,,42.0
1289,home/plants-garden,74,74,1.0,98,2,,,,,42.0
1290,drinks/beer,74,74,1.0,98,2,,,,,42.0
1834,fruits-veg/vegetable,74,74,1.0,98,2,,,,,42.0
1835,home/plants-garden,74,74,1.0,98,2,,,,,42.0
1836,drinks/beer,74,74,1.0,98,2,,,,,42.0
2020,fruits-veg/vegetable,74,74,1.0,98,2,,,,,42.0
2021,home/plants-garden,74,74,1.0,98,2,,,,,42.0
2022,drinks/beer,74,74,1.0,98,2,,,,,42.0
184,fruits-veg/fruit,75,75,1.0,99,2,,,,,40.0
185,meat/meat-products,75,75,1.0,99,2,,,,,40.0
186,free-time/books-news-magazines,75,75,1.0,99,2,,,,,40.0
1141,fruits-veg/fruit,75,75,1.0,99,2,,,,,40.0
1142,meat/meat-products,75,75,1.0,99,2,,,,,40.0
1143,free-time/books-news-magazines,75,75,1.0,99,2,,,,,40.0
1291,fruits-veg/fruit,75,75,1.0,99,2,,,,,40.0
1292,meat/meat-products,75,75,1.0,99,2,,,,,40.0
1293,free-time/books-news-magazines,75,75,1.0,99,2,,,,,40.0
1837,fruits-veg/fruit,75,75,1.0,99,2,,,,,40.0
1838,meat/meat-products,75,75,1.0,99,2,,,,,40.0
1839,free-time/books-news-magazines,75,75,1.0,99,2,,,,,40.0
646,pastry/sweet,76,76,1.0,100,2,,,,,54.0
647,home/decorations,76,76,1.0,100,2,,,,,54.0
648,drinks/beer,76,76,1.0,100,2,,,,,54.0
187,home/plants-garden,77,77,1.0,101,2,,,,,76.0
188,basic/baking,77,77,1.0,101,2,,,,,76.0
189,free-time/books-news-magazines,77,77,1.0,101,2,,,,,76.0
1144,home/plants-garden,77,77,1.0,101,2,,,,,76.0
1145,basic/baking,77,77,1.0,101,2,,,,,76.0
1146,free-time/books-news-magazines,77,77,1.0,101,2,,,,,76.0
1294,home/plants-garden,77,77,1.0,101,2,,,,,76.0
1295,basic/baking,77,77,1.0,101,2,,,,,76.0
1296,free-time/books-news-magazines,77,77,1.0,101,2,,,,,76.0
1840,home/plants-garden,77,77,1.0,101,2,,,,,76.0
1841,basic/baking,77,77,1.0,101,2,,,,,76.0
1842,free-time/books-news-magazines,77,77,1.0,101,2,,,,,76.0
190,fruits-veg/vegetable,78,78,1.0,102,2,,,,,56.0
191,meat/deli,78,78,1.0,102,2,,,,,56.0
192,home/plants-garden,78,78,1.0,102,2,,,,,56.0
1147,fruits-veg/vegetable,78,78,1.0,102,2,,,,,56.0
1148,meat/deli,78,78,1.0,102,2,,,,,56.0
1149,home/plants-garden,78,78,1.0,102,2,,,,,56.0
1297,fruits-veg/vegetable,78,78,1.0,102,2,,,,,56.0
1298,meat/deli,78,78,1.0,102,2,,,,,56.0
1299,home/plants-garden,78,78,1.0,102,2,,,,,56.0
1843,fruits-veg/vegetable,78,78,1.0,102,2,,,,,56.0
1844,meat/deli,78,78,1.0,102,2,,,,,56.0
1845,home/plants-garden,78,78,1.0,102,2,,,,,56.0
193,meat/smoked,79,79,1.0,103,3,,,,,
194,meat/meat-products,79,79,1.0,103,3,,,,,
195,hazard,79,79,1.0,103,3,,,,,
1150,meat/smoked,79,79,1.0,103,3,,,,,
1151,meat/meat-products,79,79,1.0,103,3,,,,,
1152,hazard,79,79,1.0,103,3,,,,,
1300,meat/smoked,79,79,1.0,103,3,,,,,
1301,meat/meat-products,79,79,1.0,103,3,,,,,
1302,hazard,79,79,1.0,103,3,,,,,
1846,meat/smoked,79,79,1.0,103,3,,,,,
1847,meat/meat-products,79,79,1.0,103,3,,,,,
1848,hazard,79,79,1.0,103,3,,,,,
196,meat/meat-products,80,80,5.0,2,3,,,,,
197,drinks/alcohol,80,80,5.0,2,3,,,,,
198,drinks/mineral-water,80,80,5.0,2,3,,,,,
1153,meat/meat-products,80,80,5.0,2,3,,,,,
1154,drinks/alcohol,80,80,5.0,2,3,,,,,
1155,drinks/mineral-water,80,80,5.0,2,3,,,,,
1303,meat/meat-products,80,80,5.0,2,3,,,,,
1304,drinks/alcohol,80,80,5.0,2,3,,,,,
1305,drinks/mineral-water,80,80,5.0,2,3,,,,,
1849,meat/meat-products,80,80,5.0,2,3,,,,,
1850,drinks/alcohol,80,80,5.0,2,3,,,,,
1851,drinks/mineral-water,80,80,5.0,2,3,,,,,
649,pastry/sweet,81,81,2.039,104,3,,,,,105.0
650,home/decorations,81,81,2.039,104,3,,,,,105.0
651,drinks/beer,81,81,2.039,104,3,,,,,105.0
199,snacks/sweet,82,82,6.0,17,3,,,,,
200,health/vitamins-ointments,82,82,6.0,17,3,,,,,
201,health/medical-supplies,82,82,6.0,17,3,,,,,
1156,snacks/sweet,82,82,6.0,17,3,,,,,
1157,health/vitamins-ointments,82,82,6.0,17,3,,,,,
1158,health/medical-supplies,82,82,6.0,17,3,,,,,
1306,snacks/sweet,82,82,6.0,17,3,,,,,
1307,health/vitamins-ointments,82,82,6.0,17,3,,,,,
1308,health/medical-supplies,82,82,6.0,17,3,,,,,
1852,snacks/sweet,82,82,6.0,17,3,,,,,
1853,health/vitamins-ointments,82,82,6.0,17,3,,,,,
1854,health/medical-supplies,82,82,6.0,17,3,,,,,
202,home/accessories,83,83,1.0,106,3,,,,,107.0
203,basic/sugar-flour-rice,83,83,1.0,106,3,,,,,107.0
204,basic/baking,83,83,1.0,106,3,,,,,107.0
1159,home/accessories,83,83,1.0,106,3,,,,,107.0
1160,basic/sugar-flour-rice,83,83,1.0,106,3,,,,,107.0
1161,basic/baking,83,83,1.0,106,3,,,,,107.0
1309,home/accessories,83,83,1.0,106,3,,,,,107.0
1310,basic/sugar-flour-rice,83,83,1.0,106,3,,,,,107.0
1311,basic/baking,83,83,1.0,106,3,,,,,107.0
1855,home/accessories,83,83,1.0,106,3,,,,,107.0
1856,basic/sugar-flour-rice,83,83,1.0,106,3,,,,,107.0
1857,basic/baking,83,83,1.0,106,3,,,,,107.0
2056,home/accessories,83,83,1.0,106,3,,,,,107.0
2057,basic/sugar-flour-rice,83,83,1.0,106,3,,,,,107.0
2058,basic/baking,83,83,1.0,106,3,,,,,107.0
205,pastry/sweet,84,84,1.0,108,3,,,,,109.0
206,snacks/sweet,84,84,1.0,108,3,,,,,109.0
207,basic/tea-coffee-soups,84,84,1.0,108,3,,,,,109.0
1162,pastry/sweet,84,84,1.0,108,3,,,,,109.0
1163,snacks/sweet,84,84,1.0,108,3,,,,,109.0
1164,basic/tea-coffee-soups,84,84,1.0,108,3,,,,,109.0
1312,pastry/sweet,84,84,1.0,108,3,,,,,109.0
1313,snacks/sweet,84,84,1.0,108,3,,,,,109.0
1314,basic/tea-coffee-soups,84,84,1.0,108,3,,,,,109.0
1858,pastry/sweet,84,84,1.0,108,3,,,,,109.0
1859,snacks/sweet,84,84,1.0,108,3,,,,,109.0
1860,basic/tea-coffee-soups,84,84,1.0,108,3,,,,,109.0
208,dairy/cheese,85,85,1.0,110,3,,,,,111.0
209,drinks/beer,85,85,1.0,110,3,,,,,111.0
210,free-time/toys,85,85,1.0,110,3,,,,,111.0
1165,dairy/cheese,85,85,1.0,110,3,,,,,111.0
1166,drinks/beer,85,85,1.0,110,3,,,,,111.0
1167,free-time/toys,85,85,1.0,110,3,,,,,111.0
1315,dairy/cheese,85,85,1.0,110,3,,,,,111.0
1316,drinks/beer,85,85,1.0,110,3,,,,,111.0
1317,free-time/toys,85,85,1.0,110,3,,,,,111.0
1861,dairy/cheese,85,85,1.0,110,3,,,,,111.0
1862,drinks/beer,85,85,1.0,110,3,,,,,111.0
1863,free-time/toys,85,85,1.0,110,3,,,,,111.0
211,drinks/beer,86,86,1.0,112,3,,,,,107.0
212,baby/supplies-hygiene,86,86,1.0,112,3,,,,,107.0
213,home/maintenence,86,86,1.0,112,3,,,,,107.0
1168,drinks/beer,86,86,1.0,112,3,,,,,107.0
1169,baby/supplies-hygiene,86,86,1.0,112,3,,,,,107.0
1170,home/maintenence,86,86,1.0,112,3,,,,,107.0
1318,drinks/beer,86,86,1.0,112,3,,,,,107.0
1319,baby/supplies-hygiene,86,86,1.0,112,3,,,,,107.0
1320,home/maintenence,86,86,1.0,112,3,,,,,107.0
1864,drinks/beer,86,86,1.0,112,3,,,,,107.0
1865,baby/supplies-hygiene,86,86,1.0,112,3,,,,,107.0
1866,home/maintenence,86,86,1.0,112,3,,,,,107.0
214,fruits-veg/dried-nuts,87,87,1.0,21,3,,,,,113.0
215,free-time/toys,87,87,1.0,21,3,,,,,113.0
216,meat/smoked,87,87,1.0,21,3,,,,,113.0
1171,fruits-veg/dried-nuts,87,87,1.0,21,3,,,,,113.0
1172,free-time/toys,87,87,1.0,21,3,,,,,113.0
1173,meat/smoked,87,87,1.0,21,3,,,,,113.0
1321,fruits-veg/dried-nuts,87,87,1.0,21,3,,,,,113.0
1322,free-time/toys,87,87,1.0,21,3,,,,,113.0
1323,meat/smoked,87,87,1.0,21,3,,,,,113.0
1867,fruits-veg/dried-nuts,87,87,1.0,21,3,,,,,113.0
1868,free-time/toys,87,87,1.0,21,3,,,,,113.0
1869,meat/smoked,87,87,1.0,21,3,,,,,113.0
217,basic/tea-coffee-soups,88,88,1.0,114,3,,,,,
218,basic/spread,88,88,1.0,114,3,,,,,
219,snacks/sweet,88,88,1.0,114,3,,,,,
1174,basic/tea-coffee-soups,88,88,1.0,114,3,,,,,
1175,basic/spread,88,88,1.0,114,3,,,,,
1176,snacks/sweet,88,88,1.0,114,3,,,,,
1324,basic/tea-coffee-soups,88,88,1.0,114,3,,,,,
1325,basic/spread,88,88,1.0,114,3,,,,,
1326,snacks/sweet,88,88,1.0,114,3,,,,,
1870,basic/tea-coffee-soups,88,88,1.0,114,3,,,,,
1871,basic/spread,88,88,1.0,114,3,,,,,
1872,snacks/sweet,88,88,1.0,114,3,,,,,
220,snacks/sweet,89,89,1.0,115,3,,,,,16.0
221,home/office,89,89,1.0,115,3,,,,,16.0
222,fruits-veg/vegetable,89,89,1.0,115,3,,,,,16.0
1177,snacks/sweet,89,89,1.0,115,3,,,,,16.0
1178,home/office,89,89,1.0,115,3,,,,,16.0
1179,fruits-veg/vegetable,89,89,1.0,115,3,,,,,16.0
1327,snacks/sweet,89,89,1.0,115,3,,,,,16.0
1328,home/office,89,89,1.0,115,3,,,,,16.0
1329,fruits-veg/vegetable,89,89,1.0,115,3,,,,,16.0
1873,snacks/sweet,89,89,1.0,115,3,,,,,16.0
1874,home/office,89,89,1.0,115,3,,,,,16.0
1875,fruits-veg/vegetable,89,89,1.0,115,3,,,,,16.0
223,basic/oil-acid-grease,90,90,1.0,116,3,,,,,117.0
224,auto/care,90,90,1.0,116,3,,,,,117.0
225,drinks/wine,90,90,1.0,116,3,,,,,117.0
1180,basic/oil-acid-grease,90,90,1.0,116,3,,,,,117.0
1181,auto/care,90,90,1.0,116,3,,,,,117.0
1182,drinks/wine,90,90,1.0,116,3,,,,,117.0
1330,basic/oil-acid-grease,90,90,1.0,116,3,,,,,117.0
1331,auto/care,90,90,1.0,116,3,,,,,117.0
1332,drinks/wine,90,90,1.0,116,3,,,,,117.0
1876,basic/oil-acid-grease,90,90,1.0,116,3,,,,,117.0
1877,auto/care,90,90,1.0,116,3,,,,,117.0
1878,drinks/wine,90,90,1.0,116,3,,,,,117.0
226,basic/canned-fruits-vegetable,91,91,2.0,118,3,,,,,
227,drinks/beer,91,91,2.0,118,3,,,,,
228,baby/supplies-hygiene,91,91,2.0,118,3,,,,,
1183,basic/canned-fruits-vegetable,91,91,2.0,118,3,,,,,
1184,drinks/beer,91,91,2.0,118,3,,,,,
1185,baby/supplies-hygiene,91,91,2.0,118,3,,,,,
1333,basic/canned-fruits-vegetable,91,91,2.0,118,3,,,,,
1334,drinks/beer,91,91,2.0,118,3,,,,,
1335,baby/supplies-hygiene,91,91,2.0,118,3,,,,,
1879,basic/canned-fruits-vegetable,91,91,2.0,118,3,,,,,
1880,drinks/beer,91,91,2.0,118,3,,,,,
1881,baby/supplies-hygiene,91,91,2.0,118,3,,,,,
229,snacks/sweet,92,92,1.0,26,3,,,,,25.0
230,pastry/sweet,92,92,1.0,26,3,,,,,25.0
231,dairy/joghurts,92,92,1.0,26,3,,,,,25.0
1186,snacks/sweet,92,92,1.0,26,3,,,,,25.0
1187,pastry/sweet,92,92,1.0,26,3,,,,,25.0
1188,dairy/joghurts,92,92,1.0,26,3,,,,,25.0
1336,snacks/sweet,92,92,1.0,26,3,,,,,25.0
1337,pastry/sweet,92,92,1.0,26,3,,,,,25.0
1338,dairy/joghurts,92,92,1.0,26,3,,,,,25.0
1882,snacks/sweet,92,92,1.0,26,3,,,,,25.0
1883,pastry/sweet,92,92,1.0,26,3,,,,,25.0
1884,dairy/joghurts,92,92,1.0,26,3,,,,,25.0
232,dairy/joghurts,93,93,1.0,119,3,,,,,
233,snacks/sweet,93,93,1.0,119,3,,,,,
234,basic/baking,93,93,1.0,119,3,,,,,
1189,dairy/joghurts,93,93,1.0,119,3,,,,,
1190,snacks/sweet,93,93,1.0,119,3,,,,,
1191,basic/baking,93,93,1.0,119,3,,,,,
1339,dairy/joghurts,93,93,1.0,119,3,,,,,
1340,snacks/sweet,93,93,1.0,119,3,,,,,
1341,basic/baking,93,93,1.0,119,3,,,,,
1885,dairy/joghurts,93,93,1.0,119,3,,,,,
1886,snacks/sweet,93,93,1.0,119,3,,,,,
1887,basic/baking,93,93,1.0,119,3,,,,,
235,basic/canned-fish,94,94,1.0,120,3,,,,,121.0
236,meat/deli,94,94,1.0,120,3,,,,,121.0
237,basic/sauces,94,94,1.0,120,3,,,,,121.0
1192,basic/canned-fish,94,94,1.0,120,3,,,,,121.0
1193,meat/deli,94,94,1.0,120,3,,,,,121.0
1194,basic/sauces,94,94,1.0,120,3,,,,,121.0
1342,basic/canned-fish,94,94,1.0,120,3,,,,,121.0
1343,meat/deli,94,94,1.0,120,3,,,,,121.0
1344,basic/sauces,94,94,1.0,120,3,,,,,121.0
1888,basic/canned-fish,94,94,1.0,120,3,,,,,121.0
1889,meat/deli,94,94,1.0,120,3,,,,,121.0
1890,basic/sauces,94,94,1.0,120,3,,,,,121.0
2077,basic/canned-fish,94,94,1.0,120,3,,,,,121.0
2078,basic/flavoring,94,94,1.0,120,3,,,,,121.0
2079,meat/deli,94,94,1.0,120,3,,,,,121.0
652,pastry/sweet,95,95,30.0,122,3,,,,,
653,home/decorations,95,95,30.0,122,3,,,,,
654,drinks/beer,95,95,30.0,122,3,,,,,
238,basic/pasta,96,96,2.0,123,3,,,,,
239,home/office,96,96,2.0,123,3,,,,,
240,basic/canned-fish,96,96,2.0,123,3,,,,,
1195,basic/pasta,96,96,2.0,123,3,,,,,
1196,home/office,96,96,2.0,123,3,,,,,
1197,basic/canned-fish,96,96,2.0,123,3,,,,,
1345,basic/pasta,96,96,2.0,123,3,,,,,
1346,home/office,96,96,2.0,123,3,,,,,
1347,basic/canned-fish,96,96,2.0,123,3,,,,,
1891,basic/pasta,96,96,2.0,123,3,,,,,
1892,home/office,96,96,2.0,123,3,,,,,
1893,basic/canned-fish,96,96,2.0,123,3,,,,,
241,home/accessories,97,97,4.0,124,3,,,,,
242,home/office,97,97,4.0,124,3,,,,,
243,pastry/other,97,97,4.0,124,3,,,,,
1198,home/accessories,97,97,4.0,124,3,,,,,
1199,home/office,97,97,4.0,124,3,,,,,
1200,pastry/other,97,97,4.0,124,3,,,,,
1348,home/accessories,97,97,4.0,124,3,,,,,
1349,home/office,97,97,4.0,124,3,,,,,
1350,pastry/other,97,97,4.0,124,3,,,,,
1894,home/accessories,97,97,4.0,124,3,,,,,
1895,home/office,97,97,4.0,124,3,,,,,
1896,pastry/other,97,97,4.0,124,3,,,,,
2386,home/office,97,97,4.0,124,3,,,,,
2387,home/accessories,97,97,4.0,124,3,,,,,
2388,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
2626,home/office,97,97,4.0,124,3,,,,,
2627,home/accessories,97,97,4.0,124,3,,,,,
2628,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
2767,home/office,97,97,4.0,124,3,,,,,
2768,home/accessories,97,97,4.0,124,3,,,,,
2769,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
2908,home/office,97,97,4.0,124,3,,,,,
2909,home/accessories,97,97,4.0,124,3,,,,,
2910,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
3049,home/office,97,97,4.0,124,3,,,,,
3050,home/accessories,97,97,4.0,124,3,,,,,
3051,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
3190,home/office,97,97,4.0,124,3,,,,,
3191,home/accessories,97,97,4.0,124,3,,,,,
3192,fruits-veg/vegetable,97,97,4.0,124,3,,,,,
244,basic/wheat-legumes,98,98,1.0,125,3,,,,,
245,home/plants-garden,98,98,1.0,125,3,,,,,
246,home/maintenence,98,98,1.0,125,3,,,,,
1201,basic/wheat-legumes,98,98,1.0,125,3,,,,,
1202,home/plants-garden,98,98,1.0,125,3,,,,,
1203,home/maintenence,98,98,1.0,125,3,,,,,
1351,basic/wheat-legumes,98,98,1.0,125,3,,,,,
1352,home/plants-garden,98,98,1.0,125,3,,,,,
1353,home/maintenence,98,98,1.0,125,3,,,,,
1897,basic/wheat-legumes,98,98,1.0,125,3,,,,,
1898,home/plants-garden,98,98,1.0,125,3,,,,,
1899,home/maintenence,98,98,1.0,125,3,,,,,
247,meat/meat-products,99,99,1.0,126,3,,,,,
248,pastry/salty,99,99,1.0,126,3,,,,,
249,dairy/eggs,99,99,1.0,126,3,,,,,
1204,meat/meat-products,99,99,1.0,126,3,,,,,
1205,pastry/salty,99,99,1.0,126,3,,,,,
1206,dairy/eggs,99,99,1.0,126,3,,,,,
1354,meat/meat-products,99,99,1.0,126,3,,,,,
1355,pastry/salty,99,99,1.0,126,3,,,,,
1356,dairy/eggs,99,99,1.0,126,3,,,,,
1900,meat/meat-products,99,99,1.0,126,3,,,,,
1901,pastry/salty,99,99,1.0,126,3,,,,,
1902,dairy/eggs,99,99,1.0,126,3,,,,,
250,drinks/juice,100,100,0.248,127,3,,,,,
251,basic/canned-fish,100,100,0.248,127,3,,,,,
252,drinks/non-alcoholic,100,100,0.248,127,3,,,,,
1207,drinks/juice,100,100,0.248,127,3,,,,,
1208,basic/canned-fish,100,100,0.248,127,3,,,,,
1209,drinks/non-alcoholic,100,100,0.248,127,3,,,,,
1357,drinks/juice,100,100,0.248,127,3,,,,,
1358,basic/canned-fish,100,100,0.248,127,3,,,,,
1359,drinks/non-alcoholic,100,100,0.248,127,3,,,,,
1903,drinks/juice,100,100,0.248,127,3,,,,,
1904,basic/canned-fish,100,100,0.248,127,3,,,,,
1905,drinks/non-alcoholic,100,100,0.248,127,3,,,,,
253,basic/baking,101,101,1.0,128,4,,,,,
254,home/plants-garden,101,101,1.0,128,4,,,,,
255,basic/pasta,101,101,1.0,128,4,,,,,
1210,basic/baking,101,101,1.0,128,4,,,,,
1211,home/plants-garden,101,101,1.0,128,4,,,,,
1212,basic/pasta,101,101,1.0,128,4,,,,,
1360,basic/baking,101,101,1.0,128,4,,,,,
1361,home/plants-garden,101,101,1.0,128,4,,,,,
1362,basic/pasta,101,101,1.0,128,4,,,,,
1906,basic/baking,101,101,1.0,128,4,,,,,
1907,home/plants-garden,101,101,1.0,128,4,,,,,
1908,basic/pasta,101,101,1.0,128,4,,,,,
256,meat/deli,102,102,2.0,129,4,,,,,
257,meat/fish,102,102,2.0,129,4,,,,,
258,basic/canned-fish,102,102,2.0,129,4,,,,,
1213,meat/deli,102,102,2.0,129,4,,,,,
1214,meat/fish,102,102,2.0,129,4,,,,,
1215,basic/canned-fish,102,102,2.0,129,4,,,,,
1363,meat/deli,102,102,2.0,129,4,,,,,
1364,meat/fish,102,102,2.0,129,4,,,,,
1365,basic/canned-fish,102,102,2.0,129,4,,,,,
1909,meat/deli,102,102,2.0,129,4,,,,,
1910,meat/fish,102,102,2.0,129,4,,,,,
1911,basic/canned-fish,102,102,2.0,129,4,,,,,
2104,meat/deli,102,102,2.0,129,4,,,,,
2105,meat/fish,102,102,2.0,129,4,,,,,
2106,pastry/salty,102,102,2.0,129,4,,,,,
259,pastry/sweet,103,103,1.0,130,4,,,,,
260,dairy/joghurts,103,103,1.0,130,4,,,,,
261,drinks/wine,103,103,1.0,130,4,,,,,
934,pastry/sweet,103,103,1.0,130,4,,,,,
935,dairy/joghurts,103,103,1.0,130,4,,,,,
936,drinks/wine,103,103,1.0,130,4,,,,,
1000,pastry/sweet,103,103,1.0,130,4,,,,,
1001,dairy/joghurts,103,103,1.0,130,4,,,,,
1002,drinks/wine,103,103,1.0,130,4,,,,,
